Text,Created_at,Tweet_id,RT_count,Fav_count,Hashtags,Language,Reply_to_status_id,Reply_to_user_id,Reply_to_user,Quoted_status,Username,Bio_description,User_followers_count,User_friends_count,User_statuses_count,Account_verified,Account_created_at,User_location,URL,URL_reply,Account_creation_year,Suspicious_account
"@OfeFernandez_ Sabes lo que pasa falta de agua y jabón? Que no hay tema de que hablar de vos,solo de que no solo dormis,no te bañas,no trabajas,etc..Querés que hablen de eso mami? Sos una caradura #SeVan",2022-04-13 09:35:54,1514175537375154181,0,0,"[{'text': 'SeVan', 'indices': [197, 203]}]",es,1.5138507921087693e+18,1.0030492191319204e+18,OfeFernandez_,False,Marchu19721,Siempre del 41.Cuenta alternativa xq aveces no me deja entrar este pajarito soy @marcedel411,546,854,466,False,2021-08-16 01:53:03,,https://twitter.com/Marchu19721/status/1514175537375154181,https://twitter.com/user/status/1513850792108769291,2021,True
"#SeVan 
#EstoNoLoAguantaNadie https://t.co/eUWV3GXzRK",2022-04-13 08:57:20,1514165830136832003,0,3,"[{'text': 'SeVan', 'indices': [0, 6]}, {'text': 'EstoNoLoAguantaNadie', 'indices': [8, 29]}]",und,,,,False,Evelynp881,Abogado,8856,5471,73376,False,2016-10-29 16:56:04,,https://twitter.com/Evelynp881/status/1514165830136832003,https://twitter.com/user/status/None,2016,False
"Nose si renuncian, si se van, si se pelean entre ellos, si nos aumentan mas impuestos o si imprimen 3 bases monetarias en 1 semana.
Por que no empezamos a armar donde los vamos a colgar a todos en la plaza... digo para ir ganando tiempo e invertir el tiempo en algo util.
#SeVan",2022-04-13 05:19:39,1514111049288495110,0,5,"[{'text': 'SeVan', 'indices': [272, 278]}]",es,,,,False,IndiCnado1,,2530,2556,24422,False,2020-06-10 06:24:56,,https://twitter.com/IndiCnado1/status/1514111049288495110,https://twitter.com/user/status/None,2020,False
"Están como cuando estaban en campaña, que su única propuesta era #sevan y llegaron sin saber decir pueblo dominicano 😂🤣😂😂😂🤣🤣 https://t.co/KZnN3bQBA4",2022-04-13 05:16:37,1514110285111513092,0,0,"[{'text': 'sevan', 'indices': [65, 71]}]",es,,,,True,DennnisGarcia,"emprender aprendiendo,  peledeista tal como tú eres de otro partido..... el #Pld puede ser lo que tu entiendas, pero yo de otro partido no seré",905,2190,6979,False,2020-03-23 01:30:41,en el país del mundo #elcambio,https://twitter.com/DennnisGarcia/status/1514110285111513092,https://twitter.com/user/status/None,2020,False
Hermano pueden vender el Presidente #LuisAhorra dela forma que quieran y como quiera #sevan. https://t.co/s83TDSCBCk,2022-04-13 04:45:00,1514102329108307976,0,0,"[{'text': 'LuisAhorra', 'indices': [36, 47]}, {'text': 'sevan', 'indices': [85, 91]}]",es,,,,True,AngelBeltreRD,Miembro del Comité Central PLD.          Dirección Ejecutiva Vanguardia Estudiantil Dominicana. VED-4          Bienestar Estudiantil FED. . #FED #UASD,2052,1725,19492,False,2011-10-14 01:11:26,Santo Domingo de Guzmán,https://twitter.com/AngelBeltreRD/status/1514102329108307976,https://twitter.com/user/status/None,2011,False
"Tremendo el engaño al pueblo Dominicano. 
#ElCambioFueUnaTrampa #EnemigosDelPueblo #SeVan #NoSabenGobernar #AbinaBots #AuditenSuperate https://t.co/M0km0K8uBy",2022-04-13 04:19:07,1514095813697306624,0,0,"[{'text': 'ElCambioFueUnaTrampa', 'indices': [42, 63]}, {'text': 'EnemigosDelPueblo', 'indices': [64, 82]}, {'text': 'SeVan', 'indices': [83, 89]}, {'text': 'NoSabenGobernar', 'indices': [90, 106]}, {'text': 'AbinaBots', 'indices': [107, 117]}, {'text': 'AuditenSuperate', 'indices': [118, 134]}]",es,,,,False,CesarDR01,"Amante de la libertad, Dios por encima de todas las cosas. #MisTwisterNadaPersonal",22,220,400,False,2022-03-23 02:18:13,"New York Mills, NY",https://twitter.com/CesarDR01/status/1514095813697306624,https://twitter.com/user/status/None,2022,False
"@FrancisMVargasT Eso es de cuánto cuca bailaba , ahora entiendo todo #sevan",2022-04-13 04:05:22,1514092353988050944,0,0,"[{'text': 'sevan', 'indices': [69, 75]}]",es,1.514084545162879e+18,330832565.0,FrancisMVargasT,False,luisomarcaceres,"Ing En Sistemas, CEO @Tecnopolitics @DeportistasConLeonel🏀🥎🏐🎮🥊🏈 Comunicación 4.0, #FP #CommunityManager #SocialMediaAnalistics #RRSS",10210,9728,73846,False,2009-08-07 20:31:14,,https://twitter.com/luisomarcaceres/status/1514092353988050944,https://twitter.com/user/status/1514084545162878978,2009,False
@OfeFernandez_ #SeVan,2022-04-13 04:00:21,1514091090432901124,0,0,"[{'text': 'SeVan', 'indices': [15, 21]}]",und,1.5138507921087693e+18,1.0030492191319204e+18,OfeFernandez_,False,teosinar,,715,1151,31817,False,2011-08-19 02:23:52,,https://twitter.com/teosinar/status/1514091090432901124,https://twitter.com/user/status/1513850792108769291,2011,False
"@Smailin92 Te han respondido bastante, el Rum Rum es que #SeVan.",2022-04-13 03:31:31,1514083837697040390,0,1,"[{'text': 'SeVan', 'indices': [57, 63]}]",es,1.5139568832117228e+18,1.2442880776207524e+18,Smailin92,False,ManuelG59367134,"Abogado a tiempo completo, político, padre de Justin, Manuela, Leonardo y Monserrat, hijo de la mejor madre del mundo, hermano y súper amigo.",517,458,7016,False,2017-12-07 15:44:07,"Santo Domingo, Dominican Repub",https://twitter.com/ManuelG59367134/status/1514083837697040390,https://twitter.com/user/status/1513956883211722755,2017,True
"@marizan_rafael El cambio se puede apreciar en todo el tren gubernamental, pero en reversa. #SeVan",2022-04-13 03:24:59,1514082191613079557,0,2,"[{'text': 'SeVan', 'indices': [92, 98]}]",es,1.5139206271865774e+18,1.2689231642240328e+18,marizan_rafael,False,IdalizaDisla,,571,318,14177,False,2021-03-21 01:44:50,,https://twitter.com/IdalizaDisla/status/1514082191613079557,https://twitter.com/user/status/1513920627186577417,2021,False
"Es pa arriba que va en las encuesta @LeonelFernandez pte de FP #FuerzaDelPueblo 📘✍️📝 Leonel Fernandez Marcando 31,33. 80 % #Azua y los demas en picada, bajando el numero de Azua y sin freno 👁️👁️ #SeVan #EstoNoLoAguantaNadie https://t.co/dWavkv1G3e",2022-04-13 03:23:08,1514081724866695171,2,7,"[{'text': 'FuerzaDelPueblo', 'indices': [63, 79]}, {'text': 'Azua', 'indices': [123, 128]}, {'text': 'SeVan', 'indices': [195, 201]}, {'text': 'EstoNoLoAguantaNadie', 'indices': [202, 223]}]",es,,,,False,RamirezSiano,"Lic. En Derecho: Comunitario y Dirigente Político De La Fuerza Del Pueblo Distrito M. el Barro Azua RD. 
No se sirva del pueblo, Sirvale al pueblo",8569,4956,45585,False,2015-05-29 19:11:41,Dominican Republic,https://twitter.com/RamirezSiano/status/1514081724866695171,https://twitter.com/user/status/None,2015,False
@ursuvargues Disfruta de tus aranceles mientras te duren. #SeVan ✌️,2022-04-13 03:15:30,1514079806350004224,0,1,"[{'text': 'SeVan', 'indices': [58, 64]}]",es,1.5140430891737047e+18,133692652.0,ursuvargues,False,Tukiss69,"Apolitico, siempre voto al menos malo. Amo viajar. Primero la familia. Vivo en Peronia. Siempre para adelante. Optimista del gol. Bostero militante 💙💛💙",346,1069,7610,False,2013-06-18 13:54:55,"Avellaneda, Argentina",https://twitter.com/Tukiss69/status/1514079806350004224,https://twitter.com/user/status/1514043089173704707,2013,False
"Abinader y el PRM, Se Van
#SeVan",2022-04-13 03:15:28,1514079795855962115,2,3,"[{'text': 'SeVan', 'indices': [26, 32]}]",es,,,,False,Patriota_RD,"Patria, Orgullo, Dignidad y Decoro
A defender la patria #RepúblicaDominicana",967,975,22614,False,2020-07-20 21:49:03,,https://twitter.com/Patriota_RD/status/1514079795855962115,https://twitter.com/user/status/None,2020,False
Al #Cambio se le acaba de fundir el motor. #corruptos #sevan,2022-04-13 03:02:31,1514076540044206085,0,0,"[{'text': 'Cambio', 'indices': [3, 10]}, {'text': 'corruptos', 'indices': [43, 53]}, {'text': 'sevan', 'indices': [54, 60]}]",es,,,,False,elinc19,,1341,2076,7187,False,2010-08-19 04:17:06,Santo Domingo,https://twitter.com/elinc19/status/1514076540044206085,https://twitter.com/user/status/None,2010,False
Que haran los fel PRM que han cometido fraudes cuando se acabe este mandato y no tengan a la #justiciaindependiente @YeniBerenice y @WilsonCamachoP le quedan 2 navidades #SeVan,2022-04-13 02:59:15,1514075717763571714,0,1,"[{'text': 'justiciaindependiente', 'indices': [93, 115]}, {'text': 'SeVan', 'indices': [170, 176]}]",es,,,,False,liasmh77814285,2 Corintios 12:10📖 periodista 👩‍⚖⚖,116,169,5659,False,2020-04-27 01:52:32,,https://twitter.com/liasmh77814285/status/1514075717763571714,https://twitter.com/user/status/None,2020,True
"@mayrasmendoza #MayraChorra
#CristinaAsesina 
#LadronasDeLaNacionArgentina
#SeVan
#EleccionesAnticipadasYa",2022-04-13 02:52:31,1514074021016469505,0,0,"[{'text': 'MayraChorra', 'indices': [15, 27]}, {'text': 'CristinaAsesina', 'indices': [28, 44]}, {'text': 'LadronasDeLaNacionArgentina', 'indices': [46, 74]}, {'text': 'SeVan', 'indices': [75, 81]}, {'text': 'EleccionesAnticipadasYa', 'indices': [82, 106]}]",und,1.5139041668417004e+18,112822128.0,mayrasmendoza,False,PalmieriWarren,"Anti K, Melómano, Chef, Sibarita, Anti Planero, Andariego y varias cosas más",634,565,73374,False,2021-02-10 12:08:13,,https://twitter.com/PalmieriWarren/status/1514074021016469505,https://twitter.com/user/status/1513904166841700352,2021,False
"@DrHugoStrangeMD Pesimo servicio el que nos están dando los dipu....tarados  doctor, será que ya podemos decir que #SeVan.",2022-04-13 02:49:04,1514073151692582913,0,0,"[{'text': 'SeVan', 'indices': [115, 121]}]",es,1.5137038143643812e+18,1.4371710717954826e+18,DrHugoStrangeMD,False,juanz_84,"El bien común parte de que tan comprometido estas a renunciar a tus interéses propios por el bien de muchos, Dios es bueno en todo tiempo! 🇭🇳",71,141,215,False,2012-07-29 22:15:06,Honduras,https://twitter.com/juanz_84/status/1514073151692582913,https://twitter.com/user/status/1513703814364381184,2012,False
"https://t.co/q3FVlICo3D

Trending in Dominican Republic
Hipólito Mejía
Sports · Trending
Juan Soto
1,938 Tweets
Iamdra
1,117 Tweets
#SeVan
Peña
164K Tweets
Coronel
7,082 Tweets
Trending in Dominican Republic
Canódromo",2022-04-13 02:45:43,1514072308729712640,0,0,"[{'text': 'SeVan', 'indices': [132, 138]}]",es,,,,False,IRWilliams5,"Emprendedor, escritor y artista. Creatividad, visión y optimismo.",945,2270,1120,False,2021-03-30 01:01:04,,https://twitter.com/IRWilliams5/status/1514072308729712640,https://twitter.com/user/status/None,2021,False
Populismo #SeVan https://t.co/UthKkXsSOy,2022-04-13 02:41:41,1514071293888368645,0,3,"[{'text': 'SeVan', 'indices': [10, 16]}]",es,,,,True,TatyNavarrete87,"Luchando siempre por la LIBERTAD 💫

#NoAlPaseSanitario

✨El objetivo nos une✨",3617,4952,58743,False,2014-09-13 00:13:32,**Mi Lugar en Mundo**,https://twitter.com/TatyNavarrete87/status/1514071293888368645,https://twitter.com/user/status/None,2014,False
@CDN37 Tan cojios y ellos lo saben. #SeVan https://t.co/OQRDJEelzj,2022-04-13 02:41:23,1514071221486374922,0,0,"[{'text': 'SeVan', 'indices': [36, 42]}]",es,1.5139367692128911e+18,145802745.0,CDN37,False,luisomarcaceres,"Ing En Sistemas, CEO @Tecnopolitics @DeportistasConLeonel🏀🥎🏐🎮🥊🏈 Comunicación 4.0, #FP #CommunityManager #SocialMediaAnalistics #RRSS",10210,9728,73846,False,2009-08-07 20:31:14,,https://twitter.com/luisomarcaceres/status/1514071221486374922,https://twitter.com/user/status/1513936769212891140,2009,False
"@FrancisMVargasT Tesis de colmado , estrategia mal montada, ese equipo no se ha leído un solo libro de política. Están unificando la oposición alrededor de una sola persona @LeonelFernandez gracias por ayudar #SeVan",2022-04-13 02:38:40,1514070534480449545,0,0,"[{'text': 'SeVan', 'indices': [209, 215]}]",es,1.5137253067959214e+18,330832565.0,FrancisMVargasT,False,luisomarcaceres,"Ing En Sistemas, CEO @Tecnopolitics @DeportistasConLeonel🏀🥎🏐🎮🥊🏈 Comunicación 4.0, #FP #CommunityManager #SocialMediaAnalistics #RRSS",10210,9728,73846,False,2009-08-07 20:31:14,,https://twitter.com/luisomarcaceres/status/1514070534480449545,https://twitter.com/user/status/1513725306795921408,2009,False
@ElenaAlfonso18 #SeVan ✌️,2022-04-13 02:31:00,1514068606895603713,0,0,"[{'text': 'SeVan', 'indices': [16, 22]}]",und,1.5140256352614236e+18,1.2505643901491405e+18,ElenaAlfonso18,False,Tukiss69,"Apolitico, siempre voto al menos malo. Amo viajar. Primero la familia. Vivo en Peronia. Siempre para adelante. Optimista del gol. Bostero militante 💙💛💙",346,1069,7610,False,2013-06-18 13:54:55,"Avellaneda, Argentina",https://twitter.com/Tukiss69/status/1514068606895603713,https://twitter.com/user/status/1514025635261423617,2013,False
No los salva ni Drácula #sevan https://t.co/xv4ukpDNtc,2022-04-13 02:29:22,1514068195224829960,2,1,"[{'text': 'sevan', 'indices': [24, 30]}]",es,,,,False,luisomarcaceres,"Ing En Sistemas, CEO @Tecnopolitics @DeportistasConLeonel🏀🥎🏐🎮🥊🏈 Comunicación 4.0, #FP #CommunityManager #SocialMediaAnalistics #RRSS",10210,9728,73846,False,2009-08-07 20:31:14,,https://twitter.com/luisomarcaceres/status/1514068195224829960,https://twitter.com/user/status/None,2009,False
"@ElTigreSueldo Delincuentes son ,no payasos !!! #SeVan 🤬",2022-04-13 02:23:23,1514066688865710082,0,1,"[{'text': 'SeVan', 'indices': [48, 54]}]",es,1.514063318755029e+18,1452114624.0,ElTigreSueldo,False,SilviaA79082993,"Manager Actores 🇦🇷 #MM2023 💪Y un poco de amor😉, mi amor platónico #BarisArduc 👑🔥💖🇹🇷🇦🇷🤟",438,1145,8002,False,2021-10-26 16:53:57,Argentina,https://twitter.com/SilviaA79082993/status/1514066688865710082,https://twitter.com/user/status/1514063318755028998,2021,True
Feletti dijo que mañana se va a poner feo . Son gobernantes o payasos criticando la  realidad turbia que ellos mismos provocan ? #SeVan,2022-04-13 02:09:59,1514063318755028998,4,7,"[{'text': 'SeVan', 'indices': [129, 135]}]",es,,,,False,ElTigreSueldo,Licenciado en Comercio Exterior. Defiendo la Constitucion Nacional y la plena Division de Poderes. Libertad de Expresion imprescindible.,2866,4343,59351,False,2013-05-23 18:01:59,,https://twitter.com/ElTigreSueldo/status/1514063318755028998,https://twitter.com/user/status/None,2013,False
"Paraaaaaa Que tampoco es Compostela....🤦🏻‍♂️
Pero ASCO dan estos mal parido.
#SeVan https://t.co/IVP4f8ntEq",2022-04-13 02:04:15,1514061875943813127,0,1,"[{'text': 'SeVan', 'indices': [77, 83]}]",es,,,,True,M1969edu,"La vida es una caja de bombones, nunca sabes el que te va a tocar. F. G.
IG. @edum69  
 ♍ ⚪🔴⚪  🇦🇷   🇪🇸  🎶  🎵  😎",1593,2020,33016,False,2012-02-16 03:05:40,"Villa del Parque, Buenos Aire",https://twitter.com/M1969edu/status/1514061875943813127,https://twitter.com/user/status/None,2012,False
"Pueden bajarla a 5 pesos y en el 2024 como quiera, #SeVan https://t.co/6iWLcnhJfJ",2022-04-13 02:03:35,1514061708331036674,0,1,"[{'text': 'SeVan', 'indices': [51, 57]}]",es,,,,True,Jgrullon26,#LaVozDePuñal 93.3 FM. 🎙️🎧 Santiago📍 República Dominicana 🇩🇴,4237,797,39248,False,2012-10-20 16:14:30,,https://twitter.com/Jgrullon26/status/1514061708331036674,https://twitter.com/user/status/None,2012,False
@ElenaAlfonso18 #SeVan  el kkk murió,2022-04-13 01:59:39,1514060715019018241,0,1,"[{'text': 'SeVan', 'indices': [16, 22]}]",es,1.5140256352614236e+18,1.2505643901491405e+18,ElenaAlfonso18,False,MegCarrok,"Porteña, mi propia Jefa y no le debo nada a nadie. Dios primero siempre🙌",550,807,16962,False,2017-07-29 07:42:02,"Río Gallegos, Argentina",https://twitter.com/MegCarrok/status/1514060715019018241,https://twitter.com/user/status/1514025635261423617,2017,False
"@ZetaOrlando Pobrecita la militante de la polenta. 
Che Eze…
#SeVan y #VanACorrer en culo… https://t.co/0d63aBOSuf",2022-04-13 01:49:32,1514058170913615874,1,7,"[{'text': 'SeVan', 'indices': [61, 67]}, {'text': 'VanACorrer', 'indices': [70, 81]}]",es,1.5138724009868247e+18,554075191.0,ZetaOrlando,False,Klauss62594494,"Quien vota corruptos no es víctima, es cómplice. Argentino del 42%. Acérrimo enemigo del populismo y la Korrupción.",2361,2104,66347,False,2019-08-05 13:18:41,Ciudad Autónoma de Buenos Aire,https://twitter.com/Klauss62594494/status/1514058170913615874,https://twitter.com/user/status/1513872400986824705,2019,True
"@MireillyAnny @luisabinader Todo aquel que no compra una libra de arroz cómo los $galones y las $Botellas pueden hablar, #Sévan, #apagaestufa",2022-04-13 01:37:32,1514055150993874959,0,12,"[{'text': 'Sévan', 'indices': [121, 127]}, {'text': 'apagaestufa', 'indices': [129, 141]}]",es,1.5139753102026465e+18,1.2805451222544548e+18,MireillyAnny,False,AquinoFlores2,"maestro, filósofo, artista, científico,y político dé la verdad",451,1299,6310,False,2021-12-14 00:31:28,,https://twitter.com/AquinoFlores2/status/1514055150993874959,https://twitter.com/user/status/1513975310202646535,2021,False
@CasaNacionalPLD @ListinDiario @elnuevodiariord Pero ellos si podían hacer y hablar de Todo #SeVan,2022-04-13 01:29:21,1514053091666108419,0,0,"[{'text': 'SeVan', 'indices': [92, 98]}]",es,1.5136895306746962e+18,1.3734207890479473e+18,CasaNacionalPLD,False,flashmanc11,"Padre, Esposo y un trabajor incansable. Coordinador de Deportes en la Circunscripcion #3 Santo Domingo Este",2326,4504,69594,False,2011-12-08 18:24:38,Santo Domingo Este ,https://twitter.com/flashmanc11/status/1514053091666108419,https://twitter.com/user/status/1513689530674696195,2011,False
#SeVan https://t.co/1DRIYizxtQ,2022-04-13 01:28:20,1514052835427635205,3,11,"[{'text': 'SeVan', 'indices': [0, 6]}]",und,,,,False,elpollo9698,,194,288,8152,False,2021-01-29 23:29:07,,https://twitter.com/elpollo9698/status/1514052835427635205,https://twitter.com/user/status/None,2021,False
@CasaNacionalPLD @Soterio_Deporte @ListinDiario @elnuevodiariord El PRM quiere implantar una dictadura #SeVan,2022-04-13 01:26:52,1514052466802929675,0,1,"[{'text': 'SeVan', 'indices': [103, 109]}]",es,1.5136895306746962e+18,1.3734207890479473e+18,CasaNacionalPLD,False,duval_kelvin,El Deporte es Derecho de todos,631,2525,14327,False,2018-03-08 16:02:58,,https://twitter.com/duval_kelvin/status/1514052466802929675,https://twitter.com/user/status/1513689530674696195,2018,False
@elnuevodiariord @DIGESETT @DefensorRD @peulloa Son Ladrones a la Clara #SeVan,2022-04-13 01:26:04,1514052263718834183,0,1,"[{'text': 'SeVan', 'indices': [72, 78]}]",es,1.5139468932058767e+18,87690452.0,elnuevodiariord,False,flashmanc11,"Padre, Esposo y un trabajor incansable. Coordinador de Deportes en la Circunscripcion #3 Santo Domingo Este",2326,4504,69594,False,2011-12-08 18:24:38,Santo Domingo Este ,https://twitter.com/flashmanc11/status/1514052263718834183,https://twitter.com/user/status/1513946893205876738,2011,False
@elnuevodiariord @DIGESETT @DefensorRD @peulloa Son delincuentes #SeVan,2022-04-13 01:25:36,1514052147977068547,0,0,"[{'text': 'SeVan', 'indices': [65, 71]}]",es,1.5139468932058767e+18,87690452.0,elnuevodiariord,False,duval_kelvin,El Deporte es Derecho de todos,631,2525,14327,False,2018-03-08 16:02:58,,https://twitter.com/duval_kelvin/status/1514052147977068547,https://twitter.com/user/status/1513946893205876738,2018,False
Los peledeistas #SeVan a quedar con las ganas de recuperar sus botellas. Al pueblo que vote por el diablo antes que por esos saqueadores.,2022-04-13 01:23:37,1514051648867418116,0,0,"[{'text': 'SeVan', 'indices': [16, 22]}]",es,,,,False,Gatuerto,"A veces muy en serio, otras veces muy en chercha.",62,0,734,False,2014-10-18 23:19:16,República Dominicana,https://twitter.com/Gatuerto/status/1514051648867418116,https://twitter.com/user/status/None,2014,False
@OdeComunica Esto es un desastre en menos de dos Años #SeVan,2022-04-13 01:23:29,1514051613857615872,0,0,"[{'text': 'SeVan', 'indices': [54, 60]}]",es,1.5138954621342884e+18,41034175.0,OdeComunica,False,duval_kelvin,El Deporte es Derecho de todos,631,2525,14327,False,2018-03-08 16:02:58,,https://twitter.com/duval_kelvin/status/1514051613857615872,https://twitter.com/user/status/1513895462134288392,2018,False
@OdeComunica Todos a una Sola Voz #SeVan,2022-04-13 01:21:51,1514051202706812938,0,0,"[{'text': 'SeVan', 'indices': [34, 40]}]",es,1.5138954621342884e+18,41034175.0,OdeComunica,False,flashmanc11,"Padre, Esposo y un trabajor incansable. Coordinador de Deportes en la Circunscripcion #3 Santo Domingo Este",2326,4504,69594,False,2011-12-08 18:24:38,Santo Domingo Este ,https://twitter.com/flashmanc11/status/1514051202706812938,https://twitter.com/user/status/1513895462134288392,2011,False
@DaniloPaulinoR @luisabinader El pueblo se cansó de @luisabinader y del @PRM_Oficial #SeVan #NoSabenGobernar,2022-04-13 01:21:39,1514051153666920448,0,1,"[{'text': 'SeVan', 'indices': [85, 91]}, {'text': 'NoSabenGobernar', 'indices': [92, 108]}]",es,1.5140506017594819e+18,232196780.0,DaniloPaulinoR,False,esteban_S16,"Padre de Rossmarí y Shanelis, esposo de Alejandrina, comunicador y aguilucho 1000x1000...Defensor de #RD.. #NativoDigital",2487,3111,43337,False,2011-08-19 19:21:12,República Dominicana.,https://twitter.com/esteban_S16/status/1514051153666920448,https://twitter.com/user/status/1514050601759481864,2011,False
"En las tres provincias más importantes del país, las encuestas revelan que @luisabinader no pasa de un 11%.

El pueblo empezó a cobrase las negligencias de este gobierno empresarial y abusador. #SeVan en primera vuelta. ✍️",2022-04-13 01:19:27,1514050601759481864,14,46,"[{'text': 'SeVan', 'indices': [194, 200]}]",es,,,,False,DaniloPaulinoR,▶️ Youtube: Asabiendas,39943,418,35824,False,2010-12-30 14:07:47,Rep. Dominicana,https://twitter.com/DaniloPaulinoR/status/1514050601759481864,https://twitter.com/user/status/None,2010,False
@LeivaChu #SeVan #ChorraCrisPresa #CFKLadronaDeLaNacionArgentina #CristinaAsesina @CFKArgentina Hay que limpiar nuestra Argentina #VivaLaPatria #MendoExit https://t.co/27fFAZbITl,2022-04-13 01:19:00,1514050489243082753,6,10,"[{'text': 'SeVan', 'indices': [10, 16]}, {'text': 'ChorraCrisPresa', 'indices': [17, 33]}, {'text': 'CFKLadronaDeLaNacionArgentina', 'indices': [34, 64]}, {'text': 'CristinaAsesina', 'indices': [65, 81]}, {'text': 'VivaLaPatria', 'indices': [130, 143]}, {'text': 'MendoExit', 'indices': [144, 154]}]",es,1.5140462820037181e+18,1.0718758129646469e+18,LeivaChu,False,Mendoza44Juan,"Soy responsable de lo que digo, no de lo que entiendas.",2309,3744,19886,False,2014-06-16 21:46:48,,https://twitter.com/Mendoza44Juan/status/1514050489243082753,https://twitter.com/user/status/1514046282003718150,2014,False
"Estudiantes embarazadas y madres jóvenes ha sufrido violaciones de DDHH. Indica el reporte que: ""muchas fueron expulsadas de la escuela, aunque es ilegal hacerlo, o fueron trasladadas a clases nocturnas con el pretexto de que eran un ""mal ejemplo"" para otros estudiantes"".

#SeVan",2022-04-13 01:16:10,1514049772298162177,0,1,"[{'text': 'SeVan', 'indices': [274, 280]}]",es,,,,False,rafaelpcalderon,Miembro del CC; Sec. de Asuntos Legislativos PLD. Senador por Azua 2 períodos y uno como Diputado. Trabajador entusiasta en el proyecto Abel Martínez Presidente,8809,663,1521,False,2014-12-27 00:40:43,"Azua, Dominican Republic",https://twitter.com/rafaelpcalderon/status/1514049772298162177,https://twitter.com/user/status/None,2014,False
"@mayrasmendoza Con la nuestra impresentable ! y la cláusula gatillo ?
#SeVan  Todes !",2022-04-13 01:10:34,1514048362827456514,0,1,"[{'text': 'SeVan', 'indices': [70, 76]}]",es,1.5139041668417004e+18,112822128.0,mayrasmendoza,False,MarianaArg4,"Tu corazon es libre, ten el valor de escucharlo... ❤️ 🇦🇷 🇮🇹
""Un pueblo que elige corruptos, inservibles, cínicos y traidores, no es víctima, ES CÓMPLICE""",3354,3844,11355,False,2020-10-04 09:23:36,Argentina,https://twitter.com/MarianaArg4/status/1514048362827456514,https://twitter.com/user/status/1513904166841700352,2020,False
"Al informar sobre la corrupción y la falta de transparencia, EEUU revela que: ""en ocasiones, el gobierno recurrió a castigos no judiciales por corrupción, como el despido o el traslado de militares, policías, jueces y funcionarios menores"".

Sea usted el jurado...

#SeVan",2022-04-13 01:10:06,1514048247387627522,0,0,"[{'text': 'SeVan', 'indices': [266, 272]}]",es,,,,False,rafaelpcalderon,Miembro del CC; Sec. de Asuntos Legislativos PLD. Senador por Azua 2 períodos y uno como Diputado. Trabajador entusiasta en el proyecto Abel Martínez Presidente,8809,663,1521,False,2014-12-27 00:40:43,"Azua, Dominican Republic",https://twitter.com/rafaelpcalderon/status/1514048247387627522,https://twitter.com/user/status/None,2014,False
"@MarcoAyala07 @wLKz73 En eso de los peajes si estoy de acuerdo que los dejen, porque necesitan mantenimiento constante. En cualquier pais del mundo se paga peaje, ya no digamos aquí. 
Que xiomel sean unos nefastos, parásitos políticos eso sí y #seván #fueraxiomel #fuerasocialismobasura",2022-04-13 01:08:47,1514047914636713984,0,1,"[{'text': 'seván', 'indices': [244, 250]}, {'text': 'fueraxiomel', 'indices': [251, 263]}, {'text': 'fuerasocialismobasura', 'indices': [264, 286]}]",es,1.5139030028049654e+18,1432119990.0,MarcoAyala07,False,DBobrinha,"ProVida💙, ProFamilia👨‍👩‍👦💙💖💪🇭🇳🇮🇷🇧🇷🇬🇹🇪🇸🇦🇷🇹🇷🇷🇺
MUJER💅 🧠en contra de TODA la basura Globalista 🦄🤖👻🤡👹👁💣",139,520,3147,False,2022-01-30 04:14:13,,https://twitter.com/DBobrinha/status/1514047914636713984,https://twitter.com/user/status/1513903002804965385,2022,False
"Los observadores sugieren que el gobierno dominicano influyó en la prensa a través de los contratos de publicidad, señala EEUU en su reporte anual sobre DDHH en la República Dominicana. 

#SeVan #RafaelCalderon",2022-04-13 01:07:38,1514047628677644291,0,0,"[{'text': 'SeVan', 'indices': [188, 194]}, {'text': 'RafaelCalderon', 'indices': [195, 210]}]",es,,,,False,rafaelpcalderon,Miembro del CC; Sec. de Asuntos Legislativos PLD. Senador por Azua 2 períodos y uno como Diputado. Trabajador entusiasta en el proyecto Abel Martínez Presidente,8809,663,1521,False,2014-12-27 00:40:43,"Azua, Dominican Republic",https://twitter.com/rafaelpcalderon/status/1514047628677644291,https://twitter.com/user/status/None,2014,False
@duval_kelvin @VanguardiaRD @josedantesd Yo solo oigo que error cometimos con el Cambio salio la Reversa #SeVan #nosabengobernar,2022-04-13 01:04:22,1514046802831589380,0,1,"[{'text': 'SeVan', 'indices': [105, 111]}, {'text': 'nosabengobernar', 'indices': [112, 128]}]",es,1.5140462680745083e+18,9.717783086428324e+17,duval_kelvin,False,flashmanc11,"Padre, Esposo y un trabajor incansable. Coordinador de Deportes en la Circunscripcion #3 Santo Domingo Este",2326,4504,69594,False,2011-12-08 18:24:38,Santo Domingo Este ,https://twitter.com/flashmanc11/status/1514046802831589380,https://twitter.com/user/status/1514046268074508290,2011,False
